Freq,GD,IL/Gain,Phase,PDL,PMD,Freq,CD
196186.413492572,-16.7741387566426,-0.49359841243184,3874.97096127674,0,0,196186.092528479,121.641058854573
196185.771565436,-16.1659334623698,-0.53649611487678,4068.72207636108,0,0,196185.450603442,127.867647546896
196185.1296425,-15.5265952246353,-0.590964322457944,4262.47443940398,0,0,196184.808682607,133.394172121575
196184.487723764,-14.8596243640274,-0.659475744135145,4456.22816889438,0,0,196184.166765972,138.028747716919
196183.84580923,-14.1694806254428,-0.744882589618193,4649.98336726637,0,0,196183.524853538,141.540079211643
196183.203898896,-13.4617802293846,-0.850427761240592,4843.74011663261,0,0,196182.882945304,143.658079221819
196182.561992762,-12.7434898332755,-0.979728681658393,5037.49847372943,0,0,196182.241041271,144.087529402316
196181.92009083,-12.0230521862639,-1.13672748607485,5231.2584642175,0,0,196181.599141439,142.539884986797
196181.278193097,-11.3103527613299,-1.32559758608711,5425.02007679665,0,0,196180.957245807,138.776074577044
196180.636299566,-10.6164723884447,-1.55061214369023,5618.78325788695,0,0,196180.315354375,132.645650371649
196179.994410235,-9.95324413658648,-1.81599249748142,5812.54790770237,0,0,196179.673467144,124.110520996362
196179.352525104,-9.33269153160467,-2.12574733102286,6006.31387835103,0,0,196179.031584114,113.245984733567
196178.710644173,-8.76646160793683,-2.4835274756153,6200.08097421158,0,0,196178.389705283,100.227453436065
196178.068767443,-8.26532434075651,-2.89252328047887,6393.84895446227,0,0,196177.747830653,85.3084523263817
196177.426894914,-7.8387820791246,-3.35542308850481,6587.61753740688,0,0,196177.105960224,68.7979213021663
196176.785026584,-7.49479247261377,-3.87444622291302,6781.38640614682,0,0,196176.464093994,51.0423159845232
196176.143162455,-7.23958089269115,-4.45143658683671,6975.15521519003,0,0,196175.822231965,32.4147787967775
196175.501302526,-7.07750699870726,-5.08798758299875,7168.92359770687,0,0,196175.180374136,13.3196019784464
196174.859446797,-7.01090898881503,-5.78556703037162,7362.69117336904,0,0,196174.538520507,-5.78510077650094
196174.217595268,-7.03983449269754,-6.54561009783433,7556.45755704483,0,0,196173.896671078,-24.3466804502418
196173.575747939,-7.16156789494875,-7.36957249770994,7750.22236898987,0,0,196173.254825849,-41.662498821529
196172.93390481,-7.36988038905639,-8.25897664556665,7943.98524750288,0,0,196172.61298482,-56.8216810177091
196172.292065881,-7.65398879414494,-9.21542484708556,8137.74586519257,0,0,196171.971147992,-68.6533876663759
196171.650231152,-7.99725573247682,-10.2405721356555,8331.50394996448,0,0,196171.329315362,-75.6885846742364
196171.008400623,-8.375698655848,-11.3360524226862,8525.25931163428,0,0,196170.687486933,-76.1073153609232
196170.366574294,-8.75623523265261,-12.5033317737397,8719.01187508454,0,0,196170.045662704,-67.7248704651845
196169.724752164,-9.09485958497854,-13.7434687957237,8912.76172063569,0,0,196169.403842674,-47.9651989729007
196169.082934235,-9.33468557984304,-15.0567454921693,9106.50913203821,0,0,196168.762026845,-13.9962328694878
196168.441120505,-9.40466674419048,-16.442077582825,9300.2546509898,0,0,196168.120215215,36.9549663994405
196167.799310974,-9.21989191219328,-17.8961124531518,9493.99913363558,0,0,196167.478407784,106.909967201426
196167.157505644,-8.68534207618615,-19.411986238058,9687.7437988955,0,0,196166.836604553,195.879677483799
196166.515704513,-7.70594368876715,-20.9778132275303,9881.49024894501,0,0,196166.194805522,300.348259452829
